"","Date","Sentiment","log_S&P","log_Int","log_Nikkei","log_Dow","log_Eur","log_GOld","log_LIBOR","log_treasury","log_UNRATE","log_UMSCENT","log_PPIACO","log_DCOILWTICO","Cluster_number"
"38","1/31/2017",0.133986759125648,-0.000890301539602234,-0.0129714019800541,0.00559005704625015,-0.00537420281596646,-0.000316551580199942,0.00929930314827931,0.000718206566551721,0.0121705356202551,0,0,0,0.00227747299048842,"1"
"39","1/30/2017",0.110492117220841,-0.00602767346976485,0.000805801816365692,-0.017053688725678,-0.00612250583534646,0.000753859039944516,0.00749380770212316,-0.000718206566551721,-0.0161946859199806,0,0,0,-0.0103960864491861,"1"
"40","1/27/2017",0.140158564296495,-0.000866839823257415,-0.0108239180610104,-0.00507520636193526,-0.000354816030206706,0.00191736085032979,0.00475980764270911,0.00214332091316644,0,0,0,0,-0.00112760771203746,"1"
"41","1/26/2017",0.140436437887894,-0.000735654697207266,-0.00596304688824656,0.00334500489509004,0.00161318719976222,0.0112182295347658,-0.00618753947169726,0.00285633605587987,-0.0080000426670761,0,0,0,0.0208775850215552,"1"
"42","1/25/2017",0.112971041055718,0.0079940528720055,0.0208257426524477,0.0179355619475157,0.00779363990618087,-0.00212503591161273,-0.00997899765375365,0,-0.00793654959573631,-0.0210534091978323,-0.0225882293739632,0.00261986002612602,-0.00459243057421022,"3"
"43","1/24/2017",0.125446518070564,0.00654314044722248,0.0279049702521412,0.0142428767284528,0.00568392630884773,5.79511228195884e-05,-0.00810994183470104,0.00358839707646236,0.0240011520995429,0,0,0,-0.00741800833801065,"3"
"44","1/23/2017",-0.00238518537913699,-0.00269374990080795,-0.0262848807928878,-0.0054693210247958,-0.00138291192827467,0.00139183540210297,-0.000370820547707318,0.00287483039672637,0.0245914031373221,0,0,0,0.0083730270334601,"1"
"45","1/20/2017",0.133521279817576,0.00336058441962539,0.0032480743131641,-0.0129840238439911,0.00479527957492465,0.00136318921756029,0.0121434652201478,-0.00539321918489205,-0.028631812674327,0,0,0,0.0181262193799783,"1"
"46","1/19/2017",0.014979316979317,-0.00361583798947684,0.0288798948903829,0.0034367940021216,-0.00365835390462088,-0.000379189822684367,-0.00353805859302625,-0.0014307168268291,0.00404040953700491,0,0,0,0.00526779093485885,"1"
"47","1/18/2017",0.0794961132057907,0.00176220046948217,0.0250066007660635,0.00937045044312868,-0.00111269256578161,-0.00264421175842777,-0.00757500983322501,-0.000360578474796591,0.0204506104712908,0,0,0,-0.0256845247730269,"3"
"48","1/17/2017",0.162488439590712,-0.00297191445566636,-0.0212322201057742,0.00428769394175532,-0.00296939166876697,0.00659605956297327,-0.00411523214510634,0.00935257219856761,0.0378992725909859,0,0,0,0.00171739380060698,"4"
"49","1/13/2017",0.106251601083062,-0.000298980655169423,0.0042105325363434,-0.024869520345991,-0.00344120887728216,0.0142639630217545,0.017524321117059,0.00144364917091805,-0.0296004697762907,0,0,0,0.00325203538637719,"1"
"50","1/11/2017",0.140579503239078,0.00282564238266225,-0.00379027617378069,0.00794237506531026,0.00496109908653608,-0.00775387622248047,-0.00857267006193663,0.0014457363073026,0.0168071183163813,0,0,0,0.0266009277633041,"1"
"51","1/10/2017",0.146030681947948,0,0.00126182982042222,-0.0119468677225321,-0.00160288044792267,0.0116847356832785,0.0159555636160702,0,-0.00843886864586474,0,0,0,-0.0219917396532185,"1"
"52","1/9/2017",0.0937738851650142,-0.00355490541719927,-0.0175223506922026,0.00327059160560594,-0.00383526964715486,0.000490881955874656,0.003669728888962,0.00289775822459615,0,0,0,0,-0.0383318900446219,"1"
"53","1/6/2017",0.139396103896104,0.00351078897471435,0.0208950351708417,-0.00788999547676816,0.00323666713131132,0.00368146822139792,0.0060187525395996,0.00218539276812169,0,0,0,0,0.00389791676827178,"1"
"54","1/5/2017",0.0549295815295815,-0.000770967602481853,-0.0348583010522056,-0.00340522903763407,-0.00215208620096341,0.0137643745597007,-0.00161420535454138,0,-0.0166670524852117,0,0,0,0.00953011043580032,"1"
"55","1/4/2017",0.101795475766064,0.00570596382591226,0.000815993517329194,-0.00375667027421045,0.00303337473658871,0.013288678650472,0.00421089072055736,-0.00291715111145835,0.0208775850215551,0,0,0,0.017042639344087,"3"
"56","1/3/2017",0.128183722142056,0.00845076675362755,0.0016339872916552,0.0247912076165591,0.00601147405141056,0.01560441900331,0.00611387355172877,0,-0.0372713947972315,0,0,0,-0.0262007259660728,"3"
"57","12/30/2016",0.0953715072805982,-0.00464783485688791,-0.0125941132422419,-0.00160856722002301,-0.00288915074579776,0.0123998767367794,0.0149059812010659,-0.0100982734682564,0.00407332538763572,0,0,0,-0.000929800159966465,"1"
"58","12/29/2016",0.0814815543603422,-0.00868498842007881,-0.0341302968747117,-0.0133818835124071,-0.00630005011812074,-0.00769469647180188,-0.00905650215651921,0.00214886814080623,0,0,0,0,0.0183835602987523,"1"
"59","12/27/2016",0.0923587992602077,0.00224584901479652,0.00783396094195155,0.000330926263004017,0.000563131103657355,0.00714097650400625,0.0106683868854844,0.000725962255920143,-0.0161946859199806,0,0,0,0.015453899084005,"1"
"60","12/23/2016",0.195811103311103,0.00125093247982733,-0.00392465181936419,-0.00159844675499343,0.000749243786062337,-0.0104136350075024,0.00616651491566422,0.00144052039367293,-0.0080000426670761,0,0,0,0.000576978571637188,"1"
"61","12/22/2016",0.142849993440903,-0.000694184387064034,0.00431796549208452,0.00185837192804428,0.00179992826489261,0.00132945785915162,0.00770674297742957,0.011612620782758,-0.0158106060266422,0,0,0,-0.00288156956667063,"1"
"62","12/19/2016",0.0818711720378387,0.00197317274314912,-0.0214057599133491,-0.000492400265150295,0.00199617043535838,0.00373850664967001,0.000397957158532414,0.00659102582441906,0,0.0210534091978323,0.00305033281762324,0.0121405555569947,0.00384394092378715,"1"
"63","12/16/2016",0.108076526647955,-0.00175215677888918,0.0065675337470853,0.00658626967286402,-0.000444888548688738,0.00401070939689241,-0.00339963682027467,0.00146911899152785,0,0,0,0,0.0200337342997505,"1"
"64","12/15/2016",0.132176242373611,0.00387570768806267,0.021548336206203,0.00104754967438581,0.00301230027865351,-0.0069145298598059,0.00145557223061576,0.007978765731805,-0.00781253973679374,0,0,0,-0.00215876837835793,"1"
"65","12/14/2016",0.182970912832024,-0.0081502957242936,0.0175793580176592,0.000160494476519446,-0.00597837849864291,0.00508558069779497,-0.00427247550172893,0.00669794868412771,0.011741817876683,0,0,0,-0.0380815245698356,"1"
"66","12/13/2016",0.0948992194674013,0.00651848330422755,0.000806451656610419,0.00497274116286484,0.00578133416546756,-0.00768920590064326,0.00242029645749753,0.00674311388489007,-0.0233473639969911,0,0,0,0.00472903557952975,"1"
"67","12/12/2016",0.0682139692666009,-0.00113808213151945,0.00606920738178007,0.00831744476799834,0.00200135583758154,0.00325805934622991,0.00211705631930936,0.00376893384145072,0,0,0,0,0.0235982173476468,"4"
"68","12/9/2016",0.166995708969393,0.0059214185824441,0.0317486983145804,0.0122293468049328,0.00721532572647376,0.00322250362066434,-0.0248552081762057,0.0401023600092021,0.0233473639969911,0,0,0,0.0130925172562408,"1"
"69","12/8/2016",0.0808362583362583,0.00215701468264218,0.0168994304878065,0.0144267487828298,0.0033291162785094,-0.00545371220798252,0.00310572651827723,0.00480453314780954,0.0239055208535546,0,0,0,0.0196649499134058,"1"
"70","12/7/2016",0.106924181737266,0.0130773591099809,-0.0206627633843164,0.00738802209463074,0.015352317280561,-0.00317882972241712,0.00255218047043648,0.0131132072598124,-0.00402415029972558,0,0,0,-0.0218262632608868,"3"
"71","12/6/2016",0.143960953744418,0.0034050842286355,0.00376333289650987,0.0046702743022049,0.00184772081044393,0.010809813603025,-0.0124824071540637,0.0214160885197746,0.00806455983673049,0,0,0,-0.0149997942349227,"3"
"72","12/5/2016",0.088938613938614,0.00580442703350403,-0.0012560185867263,-0.00823358568450061,0.00238730494305273,0.00469110099747461,-0.00499222336920013,0.0239763250678936,0.028749413285986,0,0,0,0.000386772389273204,"3"
"73","12/2/2016",0.0970764790764791,0.000396927698722571,-0.0211144254674037,-0.0047125667540282,-0.00112140014742579,0.0183612617350493,0.00298380443029345,0.0147492165853859,0.0253178079842898,0,0,0,0.0120647503500453,"1"
"74","12/1/2016",0.103878793263122,-0.00352172320857225,0.0303620743890637,0.0111152572984761,0.00356772925169935,-0.00639676136425837,8.53825137125952e-05,0.00810404570351853,-0.0211424365738093,0,0,0,0.0332401983066797,"3"
"75","11/30/2016",0.0923755966255966,-0.00265693032078662,0.0282674067220684,7.87321889319514e-05,0.000103567038660657,-0.00224399875139358,0.00535092563318784,-0.00468932233890335,0,0,0,0,0.0870665752895361,"3"
"76","11/29/2016",0.106162936765615,0.00133440216881286,-0.00778887537852757,-0.00271938120886972,0.00124016394968329,-0.0143189882794443,-0.00577776531868501,0.00811641513710359,-0.00417537141048052,0,0,0,-0.00813638353352664,"1"
"77","11/28/2016",0.103075694147123,-0.00526838927520501,-0.0221662954572603,-0.00132451411769097,-0.00283608983990291,-0.0105620881864663,0.00247821012151928,0.0189988308607119,-0.0206192872027359,0,0,0,-0.0229496974183223,"4"
"78","11/25/2016",0.101836170586171,0.00390674563407778,0.00634385718148489,0.00260444220222134,0.00360718907012725,-0.00782139095416667,-0.0158312412336779,0.01721590482731,0.0331980694095958,0,0,0,0,"1"
"79","11/23/2016",0.110325857615774,0.000807698475974838,0.0153914966616941,0.00934186303966555,0.00311284130958356,-0.00192394789742778,8.422116482798e-05,0.0112062701761256,0.029980832211936,0,0,0,-0.0284859433858977,"1"
"80","11/22/2016",0.137298939859424,0.0021630907556931,-0.00772536030974214,0.00313877036074217,0.00353758673142757,0.00135903299300111,-0.00151489677178596,0.0181788976145607,-0.00865806274311465,0,0,0,0.0123497121644021,"1"
"81","11/21/2016",0.082682555367338,0.00743370239190799,0.00171159648118135,0.00768488349180885,0.00469323551380008,-0.00417177406376901,0.0013464615347365,-0.000462236904639535,-0.0170944333593001,0,0,0,0.0384291141662869,"1"
"82","11/18/2016",0.0791238919810349,0.00227581802471821,0.0491542561388009,0.00587220958902002,-1.11797544484205e-05,0.0123322646546544,-0.0214524523765292,0.0231918165570798,0,0,0,0,0.00284931699619895,"3"
"83","11/16/2016",0.0703935705063525,-0.00158351690247738,-0.00672497490767376,0.0109237549226524,-0.0029064944721231,0.00293301952213376,-0.00353793358996857,0.0132290106652859,0.0214140945038164,0.0215062052209638,0.0458413593482412,0.0106781580555637,-0.00656313885077697,"4"
"84","11/15/2016",0.119513924026911,0.00745295529499312,0.00717491867229525,-0.000252894890703459,0.00287740776829182,0.0126394789342665,0.00213771921079697,0.0285436044705234,-0.00862074304390692,0,0,0,0.057671615975869,"1"
"85","11/14/2016",0.0595565493207003,-0.000115509457192964,0.0484076990647102,0.0169962496423448,0.00111512871190556,0.0112572548619241,0.00731091007529994,0.0031399415450134,-0.00428266179200087,0,0,0,-0.00230733835637009,"3"
"86","11/11/2016",0.172066038536627,-0.00139892821094012,0.0214856677554914,0.00174941472674561,0.00211280006713999,-0.0110278951567579,-0.0212468515042676,0.00748376402433015,0.0215991118034617,0,0,0,-0.0279531891941271,"1"
"87","11/10/2016",0.158979581529581,0.0019488453914871,0.106863145542361,0.0650831602412598,0.011668880303251,-0.0041999026690025,0.00512675574634525,0.0129353076516115,0.0310446216819601,0,0,0,-0.0129148978337992,"3"
"88","11/9/2016",0.14753367003367,0.011016119798124,0.018428705822917,-0.0550564185286593,0.0139185514258156,-0.00497652291414319,-0.0026073509434319,0.00805674829805847,-0.00449438958783921,0,0,0,0.00532388125275007,"3"
"89","11/8/2016",0.0694992129083038,0.00376487836711892,0.0249251341509548,-0.000339465448245591,0.00399759718692394,0.0116595344048633,0.0051397216959268,0.014741561809441,0,0,0,0,0.00178094437099485,"1"
"90","11/7/2016",0.0942917935239364,0.0203126797300515,-0.00893361608739263,0.00247909812032532,0.0181782977655232,-0.00853187185958326,-0.0465832172424658,0.00720220104063296,0.036533743332456,0,0,0,0.00491401480242892,"3"
"91","11/3/2016",0.111709461022438,-0.00443321288133269,-0.011605546120308,-0.0177995842169292,-0.0016144032106844,-0.00106344692292737,-0.0182951978667933,0.00321977553636965,0.0379192348622938,0,0,0,-0.0146701897477937,"1"
"92","11/2/2016",0.100720481209612,-0.00654688478768062,-0.00766287274556898,0.000996968601606696,-0.00430367300143786,0.0102854257764786,0.0158779484539773,-0.00104337466612558,0.0962768304354198,0,0,0,-0.0291388304334785,"1"
"93","11/1/2016",0.108065754212371,-0.00681001880647347,-0.00597990365821732,-0.00122682854549439,-0.00582211200543625,-0.00124651309147339,-0.00217831111496469,0.00311471533971552,0.0269558099885282,0,0,0,-0.00363675660216645,"1"
"94","10/31/2016",0.068708349731077,-0.000122283994439698,0.00108459880480416,0.00632441962687835,-0.00103403116098555,0.00371412074868793,-0.0115125861075436,0,0.022100347000666,0,0,0,-0.039565600206191,"1"
"95","10/28/2016",0.0846186024377514,-0.00311314016176034,0.0291790588350226,-0.00319163513678689,-0.000467384367922818,0.00679981486015624,0.00670600270055743,0.00518781187670114,-0.0166208812360404,0,0,0,-0.0201164967049396,"1"
"96","10/27/2016",0.105744520277231,-0.00299119610328713,0.0180388205896784,0.00153003863727719,-0.0016305308699156,-0.00169505246816559,-0.00220175070114514,0.00105207795080375,0.00550965581096985,0,0,0,0.0195009226627252,"1"
"97","10/26/2016",0.124275479664369,-0.00174192770217552,-0.00284010415274805,0.00756254055823646,0.00165310499540894,-0.0187849117205321,0.00887516725764392,0.00293663853224635,-0.0109891215755954,0,0,0,-0.0142568606248652,"1"
"98","10/25/2016",0.100627299148426,-0.00380495745763731,0.0131317901892956,0.00289549961848046,-0.00295446074215455,-0.00637083022640716,0.00797315253297093,-0.00627691824292631,-0.00544960476756462,0,0,0,-0.0146544828695552,"4"
"99","10/24/2016",0.0876128633271491,0.00473859464040594,-0.00401491792548159,-0.00295816759118672,0.00425191942174052,0.0230409588303004,0.00653519903960476,0.00208167359151634,-0.0108109161042157,0,0,0,-0.0085326442877105,"1"
"100","10/21/2016",0.0937855354522021,-8.41452423143707e-05,-0.00285796136228034,0.0138219765160965,-0.000916527675270729,0.00582476289689815,-0.00268223575134829,-0.00311153015799537,0.00539084863487638,0,0,0,0.00594532072275955,"1"
"101","10/20/2016",0.0760569443088241,-0.00137667105115646,0.00171379647773462,0.00207880882753386,-0.00221474390572496,-0.00116295349326911,-0.00361749372160958,-0.000841821751877525,0.0329700192375699,0,0,0,-0.0251239907533312,"1"
"102","10/19/2016",0.140364142847587,0.00218957196554292,-0.00967290614530314,0.00374975333004635,0.00223732714193581,-0.00183774083710375,0.00361749372160958,-0.0020734687582219,0.0112360732669259,0,0,0,0.0253227781508651,"3"
"103","10/18/2016",0.160211051574688,0.00614150576635897,-0.0157306614548361,0.00259209572591246,0.00416786918701995,0.00298720305922551,0.0018136660729926,0.00353307716870799,0,0,0,0,0.00658225174957972,"3"
"104","10/17/2016",0.124242243867244,-0.00304261789207683,0.0317127367934038,0.00488418585364592,-0.00286988651874864,-0.00333350477889738,0.00241016335875877,0,0.0170944333593001,-0.0425596144187961,0.0729605250972449,-0.0021447729401336,-0.00757579380845774,"1"
"105","10/14/2016",0.0962393578643579,0.0002015838587619,-0.0227541102485123,-0.00391261878541727,0.00217684007743735,-0.0127196220934866,-0.00414504274666072,0.0189041546391526,-0.0114286958236226,0,0,0,-0.00238048118759959,"3"
"106","10/13/2016",0.118101918657474,-0.00310407649963462,0.0107436713362915,-0.0109117326959982,-0.00249756479089669,-0.0132937890016827,-0.000433249972314087,-0.00106813163432173,0,0,0,0,0.0065600076220238,"1"
"107","10/12/2016",0.0846865003683186,0.00114593259377305,0.0206785082096287,0.00971946036229099,0.000856787207634824,-0.00988806669486308,0.00639964260479875,-0.00211382347354971,0.00569802111463757,0,0,0,-0.0115012173988234,"1"
"108","10/11/2016",0.0532284902597403,-0.0125245778665821,-0.00751665869236573,-0.00231106184705077,-0.0109925158208988,-0.00262987585179175,0.00711916622640985,-0.00421428923961098,-0.011363758650315,0,0,0,0.0191088616980464,"4"
"109","10/10/2016",0.0900851791143054,0.00459533037559545,-0.00345026219215283,-0.0969351240472562,0.00484277510684628,0.00453859551197944,-0.00275026579878368,-0.0146303711568747,-0.0168071183163812,0,0,0,0,"1"
"110","10/7/2016",0.175306043163186,-0.00325878776737287,0.0150378773645407,0.106654269076728,-0.00153440428338669,-0.00067560986101789,-0.0014716706114557,0.00207432121695283,0.0281708769666962,0,0,0,-0.0135730626657944,"1"
"111","10/6/2016",0.0632941973851065,0.000481444286581478,0.0194180858571016,0.00821863111437615,-0.000685606667486738,0.0204198178554691,0.00182997226546711,0,-0.0225998319172409,0,0,0,0.0137740474921166,"1"
"112","10/5/2016",0.106656889087924,0.00428748612314322,0.0369179595154478,0.00900682585731971,0.0061773414913695,-0.00186735852905784,-0.000557302669573545,0.00730361948492075,0.0112360732669259,0,0,0,0.0219476397592389,"3"
"113","10/4/2016",0.0715410804473305,-0.00823390529306245,0.0408990628413599,-0.000945492182374608,-0.00765980681017631,0.00818055488503155,0.00111491609860792,0.00315192726522628,0.0228581380760503,0,0,0,0.0197122266156478,"1"
"114","9/30/2016",0.0405586004209857,0.00793639271705082,-0.00640207052202257,-0.01318472893246,0.00903676615540761,-0.00394750931159038,-0.00833172841929475,-0.00105804121115671,-0.0114943794257353,0,0,0,0,"3"
"115","9/29/2016",0.135418871252205,-0.00936512755656693,0.00704453761768398,0.00838858198230596,-0.0107334679905158,0.00755915937631713,-0.00669425614692987,0.00737283364054253,0.0172914971100612,0,0,0,0.0137147418166643,"4"
"116","9/28/2016",0.109298283826586,0.00528257635090856,-0.0209864617983792,-0.0125808212964138,0.00606766478155052,-0.00697101690926871,-0.027216514503773,-0.00294427930689312,0.0175957618903796,0,0,0,0.0527815480905427,"1"
"117","9/27/2016",0.133670615933774,0.0064234951715072,-0.0162300691200408,-0.00319410241537454,0.00734910772072084,0.00495142890074796,-0.00723041432941596,-0.0021031697392967,0.036148514116311,0,0,0,-0.0210534091978323,"3"
"118","9/26/2016",0.156380216054874,-0.00862484977007139,-0.0104712998672954,0.0189477700682392,-0.0091659713121981,0.0112058410461024,-0.00699026103098443,-0.00524806762178143,0.0185763855729354,0,0,0,0.0275695540381742,"4"
"119","9/23/2016",0.130404994454581,-0.00575329331245378,-0.02181904739464,-0.00164419828798756,-0.00714861128583877,-0.00264144795546084,0.0053232782619359,0.00735123736107812,0.0253178079842898,0,0,0,-0.0384747875204363,"4"
"120","9/22/2016",0.144976113953387,0.00647875216938676,-0.0119190922372104,0.00694197009481101,0.00538415348751009,-0.0090886850163665,-0.00298603589664914,0.00540130639888958,-0.00638979809877094,0,0,0,0.0168438850498451,"1"
"121","9/21/2016",0.120685546946051,0.0108580001374223,-0.00472814119594567,-0.0126734108413125,0.00899082531851114,-0.00695336744850117,-0.00830628871313355,-0.00435755410988081,0.00638979809877094,0,0,0,0.0331943461345654,"3"
"122","9/20/2016",0.114058068368413,0.000299093681420004,-0.00294377604401341,-0.00688590240967635,0.000540192269975037,-0.0108257463048353,-0.000336807442886666,0.00424313981559687,-0.0190481949706944,0,0,0,0.011698722709979,"1"
